cod ;f_Hz;GMPaH;AnH;p200_%;p4_%;p38_%;p34_%;vv_%;vbe_%;vma_%;vfa_%;Elab_Mpa;dm_graus
35.12;16.00105571;35.137855;44.21179682;0.0427;0.5882;0.3162;0.0026;0.0589;0.0953;0.1542;0.6181;11237.04642;14.9018009
35.13;25.00164954;43.56232113;41.75651813;0.0427;0.5882;0.3162;0.0026;0.0589;0.0953;0.1542;0.6181;12015.46004;13.80050104
35.14;80.00527853;72.48798622;35.804352;0.0427;0.5882;0.3162;0.0026;0.0589;0.0953;0.1542;0.6181;13870.80602;11.29474667
35.15;160.0105571;94.9888351;32.64173958;0.0427;0.5882;0.3162;0.0026;0.0589;0.0953;0.1542;0.6181;14837.1718;10.02951752
35.16;800.0527853;163.18983;26.5613342;0.0427;0.5882;0.3162;0.0026;0.0589;0.0953;0.1542;0.6181;16659.3239;7.640090841
35.17;1600.105571;199.1645451;24.48150432;0.0427;0.5882;0.3162;0.0026;0.0589;0.0953;0.1542;0.6181;17273.23344;6.808526799
35.18;4000.263926;252.0444589;22.18394856;0.0427;0.5882;0.3162;0.0026;0.0589;0.0953;0.1542;0.6181;17946.92226;5.857710857
36.01;0.000530104;0.023198346;83.93094862;0.0427;0.5882;0.3162;0.0026;0.053;0.0946;0.1476;0.6411;313.5401904;36.10637688
36.02;0.00265052;0.103228695;80.61905233;0.0427;0.5882;0.3162;0.0026;0.053;0.0946;0.1476;0.6411;740.5783279;36.052033
36.03;0.005301041;0.193815678;78.79465065;0.0427;0.5882;0.3162;0.0026;0.053;0.0946;0.1476;0.6411;1059.258292;35.20744198
36.04;0.026505203;0.786810404;73.48510653;0.0427;0.5882;0.3162;0.0026;0.053;0.0946;0.1476;0.6411;2287.288324;31.6140324
36.05;0.053010406;1.38872575;70.71142863;0.0427;0.5882;0.3162;0.0026;0.053;0.0946;0.1476;0.6411;3079.595373;29.57273312
36.06;0.100019634;2.285362902;67.91798268;0.0427;0.5882;0.3162;0.0026;0.053;0.0946;0.1476;0.6411;3961.732051;27.56870559
36.07;0.132526016;2.829372848;66.60646327;0.0427;0.5882;0.3162;0.0026;0.053;0.0946;0.1476;0.6411;4401.038716;26.65957847
36.08;0.500098172;7.268956753;59.89762381;0.0427;0.5882;0.3162;0.0026;0.053;0.0946;0.1476;0.6411;6847.958058;22.39064498
36.09;1.000196345;11.38691636;56.14253551;0.0427;0.5882;0.3162;0.0026;0.053;0.0946;0.1476;0.6411;8331.812914;20.27413791
36.1;5.000981725;28.71851706;47.23752532;0.0427;0.5882;0.3162;0.0026;0.053;0.0946;0.1476;0.6411;12084.27676;15.88941606
36.11;10.00196345;40.71257112;43.51627389;0.0427;0.5882;0.3162;0.0026;0.053;0.0946;0.1476;0.6411;13734.7878;14.25902221
36.12;25.00490862;61.8294133;38.88067007;0.0427;0.5882;0.3162;0.0026;0.053;0.0946;0.1476;0.6411;15858.72409;12.34107012
36.13;33.00647938;69.51828328;37.55864457;0.0427;0.5882;0.3162;0.0026;0.053;0.0946;0.1476;0.6411;16479.58475;11.81092648
36.14;165.0323969;126.6088659;30.81279302;0.0427;0.5882;0.3162;0.0026;0.053;0.0946;0.1476;0.6411;19778.27916;9.159339319
36.15;330.0647938;157.6671987;28.42149162;0.0427;0.5882;0.3162;0.0026;0.053;0.0946;0.1476;0.6411;21014.80136;8.214553148
36.16;1650.323969;242.5988636;24.01480622;0.0427;0.5882;0.3162;0.0026;0.053;0.0946;0.1476;0.6411;23430.51293;6.394740725
36.17;3300.647938;283.4359864;22.55713775;0.0427;0.5882;0.3162;0.0026;0.053;0.0946;0.1476;0.6411;24282.63165;5.747118259
36.18;8251.619846;339.8482109;20.97093121;0.0427;0.5882;0.3162;0.0026;0.053;0.0946;0.1476;0.6411;25251.33703;4.995175754
37.01;0.00056011;0.039232533;82.52808056;0.0427;0.5882;0.3162;0.0026;0.0521;0.0923;0.1444;0.64;717.8613775;33.39312744
37.02;0.00280055;0.171268713;78.86055473;0.0427;0.5882;0.3162;0.0026;0.0521;0.0923;0.1444;0.64;1548.055545;33.47506921
37.03;0.0056011;0.316521601;76.88483076;0.0427;0.5882;0.3162;0.0026;0.0521;0.0923;0.1444;0.64;2101.893406;32.33270683
37.04;0.028005498;1.223865634;71.26129911;0.0427;0.5882;0.3162;0.0026;0.0521;0.0923;0.1444;0.64;3963.48543;27.77837039
37.05;0.056010995;2.108461518;68.37978186;0.0427;0.5882;0.3162;0.0026;0.0521;0.0923;0.1444;0.64;5026.722697;25.41641686
37.06;0.100019634;3.257172329;65.76430014;0.0427;0.5882;0.3162;0.0026;0.0521;0.0923;0.1444;0.64;6030.211288;23.42166499
37.07;0.140027488;4.155570555;64.16611401;0.0427;0.5882;0.3162;0.0026;0.0521;0.0923;0.1444;0.64;6655.765347;22.28438964
37.08;0.500098172;9.829129553;57.66554719;0.0427;0.5882;0.3162;0.0026;0.0521;0.0923;0.1444;0.64;9250.51764;18.27820926
37.09;1.000196345;15.07369023;53.90230081;0.0427;0.5882;0.3162;0.0026;0.0521;0.0923;0.1444;0.64;10764.83295;16.35348743
37.1;5.000981725;36.39118816;44.98953441;0.0427;0.5882;0.3162;0.0026;0.0521;0.0923;0.1444;0.64;14329.81869;12.63351643
37.11;10.00196345;50.77228334;41.25154274;0.0427;0.5882;0.3162;0.0026;0.0521;0.0923;0.1444;0.64;15811.74177;11.32949183
37.12;18.00353421;65.94499768;38.2058563;0.0427;0.5882;0.3162;0.0026;0.0521;0.0923;0.1444;0.64;17015.86748;10.34661104
37.13;25.00490862;75.7070009;36.56793746;0.0427;0.5882;0.3162;0.0026;0.0521;0.0923;0.1444;0.64;17663.34859;9.842133695
37.14;90.01767105;123.0775039;30.72507343;0.0427;0.5882;0.3162;0.0026;0.0521;0.0923;0.1444;0.64;19985.32243;8.143443724
37.15;180.0353421;154.9734799;27.97024717;0.0427;0.5882;0.3162;0.0026;0.0521;0.0923;0.1444;0.64;21096.23327;7.377712988
37.16;900.1767105;244.6952521;22.72684014;0.0427;0.5882;0.3162;0.0026;0.0521;0.0923;0.1444;0.64;23274.26563;5.926700975
37.17;1800.353421;289.0251459;20.93890971;0.0427;0.5882;0.3162;0.0026;0.0521;0.0923;0.1444;0.64;24047.91094;5.416621508
37.18;4500.883552;351.4475067;18.95882506;0.0427;0.5882;0.3162;0.0026;0.0521;0.0923;0.1444;0.64;24933.15158;4.82743976
38.01;0.000400003;0.201190718;76.8044018;0.0427;0.5882;0.3162;0.0026;0.0545;0.0858;0.1409;0.6118;3079.490282;26.1738822
38.02;0.002000013;0.76946094;72.30111245;0.0427;0.5882;0.3162;0.0026;0.0545;0.0858;0.1409;0.6118;4633.148285;23.16339586
38.03;0.004000026;1.338003175;69.94845344;0.0427;0.5882;0.3162;0.0026;0.0545;0.0858;0.1409;0.6118;5425.27376;21.652462
38.04;0.020000129;4.463186395;63.49858953;0.0427;0.5882;0.3162;0.0026;0.0545;0.0858;0.1409;0.6118;7525.754426;18.078584
38.05;0.040000258;7.204230996;60.32250771;0.0427;0.5882;0.3162;0.0026;0.0545;0.0858;0.1409;0.6118;8528.639833;16.61058357
38.06;0.100000645;13.02497027;55.8214164;0.0427;0.5882;0.3162;0.0026;0.0545;0.0858;0.1409;0.6118;9926.941278;14.7956874
38.07;0.100000645;13.02497027;55.8214164;0.0427;0.5882;0.3162;0.0026;0.0545;0.0858;0.1409;0.6118;9926.941278;14.7956874
38.08;0.500003226;32.79305329;47.39714846;0.0427;0.5882;0.3162;0.0026;0.0545;0.0858;0.1409;0.6118;12524.11104;12.01712784
38.09;1.000006452;46.61257589;43.72257637;0.0427;0.5882;0.3162;0.0026;0.0545;0.0858;0.1409;0.6118;13673.92066;10.98479722
38.1;5.000032259;95.1752213;35.56306961;0.0427;0.5882;0.3162;0.0026;0.0545;0.0858;0.1409;0.6118;16350.26839;8.939243721
38.11;10.00006452;124.1347362;32.34951074;0.0427;0.5882;0.3162;0.0026;0.0545;0.0858;0.1409;0.6118;17486.00353;8.194094714
38.12;25.0001613;170.1881826;28.48090932;0.0427;0.5882;0.3162;0.0026;0.0545;0.0858;0.1409;0.6118;18954.68491;7.318005355
38.13;80.00051615;240.7473416;24.26248812;0.0427;0.5882;0.3162;0.0026;0.0545;0.0858;0.1409;0.6118;20745.99099;6.362089287
38.14;400.0025807;356.5898042;19.70797605;0.0427;0.5882;0.3162;0.0026;0.0545;0.0858;0.1409;0.6118;23053.88978;5.278138399
38.15;800.0051615;410.999394;18.16576339;0.0427;0.5882;0.3162;0.0026;0.0545;0.0858;0.1409;0.6118;23978.52152;4.882304929
38.16;4000.025807;541.8303968;15.39276683;0.0427;0.5882;0.3162;0.0026;0.0545;0.0858;0.1409;0.6118;25953.03967;4.096948034
38.17;8000.051615;598.2036858;14.48773716;0.0427;0.5882;0.3162;0.0026;0.0545;0.0858;0.1409;0.6118;26727.96256;3.807823189
38.18;20000.12904;671.0928408;13.504202;0.0427;0.5882;0.3162;0.0026;0.0545;0.0858;0.1409;0.6118;27683.17998;3.463857879
39.01;7.60177E-06;0.000554616;86.06071084;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;480.0556928;21.46678117
39.02;3.80089E-05;0.002588242;84.2284843;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;708.1697574;24.70375906
39.03;7.60177E-05;0.005014565;83.22083651;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;855.7750768;26.12808074
39.04;0.000380089;0.022655681;80.25155068;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;1388.689836;29.18096782
39.05;0.000760177;0.042563712;78.66151926;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;1737.386891;30.22925507
39.06;0.001013569;0.055058371;77.94099103;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;1910.542938;30.5891291
39.07;0.001900443;0.095666195;76.23718181;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;2358.544919;31.18517349
39.08;0.005067847;0.219733206;73.21182386;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;3291.565627;31.48924798
39.09;0.010135694;0.385747112;70.8006197;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;4165.439172;31.17833848
39.1;0.025339236;0.784194946;67.27763691;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;5657.497561;30.07659179
39.11;0.050678472;1.304879598;64.38042734;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;7082.229836;28.76241772
39.12;0.101356944;2.118679503;61.31378721;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;8791.383337;27.10999997
39.13;0.12669618;2.463358798;60.29653082;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;9405.24042;26.52089044
39.14;0.253392361;3.869585631;57.06596752;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;11514.45505;24.563998
39.15;0.253392361;3.869585631;57.06596752;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;11514.45505;24.563998
39.16;1.266961804;10.02502866;49.394495;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;17558.81899;19.72009574
39.17;2.533923608;14.49934946;46.14889327;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;20596.77341;17.69038728
39.18;6.334809021;22.76848073;42.03795114;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;24910.33321;15.18173826
39.19;15.20354165;33.75607657;38.38596454;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;29235.63906;13.01986571
39.2;76.01770825;63.68471138;32.57049961;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;37288.0367;9.691400675
39.21;152.0354165;80.98855237;30.45684925;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;40651.0026;8.503924419
39.22;760.1770825;132.0807738;26.43571378;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;47894.15843;6.240001549
39.23;1520.354165;158.6808317;25.05407174;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;50701.42649;5.447740726
39.24;3800.885412;197.7146669;23.5090858;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;54086.67387;4.540980089
39.25;5067.847216;210.7968381;23.08376389;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;55071.20038;4.285726401
39.26;25339.23608;289.9109831;21.14976882;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;59898.40403;3.076105112
39.27;50678.47216;326.3335962;20.51349129;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;61637.89293;2.652245902
39.28;253392.3608;413.6067022;19.38258557;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;64975.66705;1.844084338
39.29;506784.7216;451.4772313;19.01492304;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;66145.24097;1.558803917
39.3;1266961.804;501.0091121;18.61476023;0.0401;0.4547;0.3354;0.0014;0.0666;0.055038654;0.121638654;0.452476678;67478.3568;1.229041164
40.01;8.47416E-06;0.000615169;85.95651829;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;491.6566104;20.72327297
40.02;4.23708E-05;0.002871675;84.0801433;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;641.3338585;23.8512382
40.03;8.47416E-05;0.005559778;83.04922773;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;739.1074564;25.22225876
40.04;0.000423708;0.025031863;80.01558763;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;1101.366544;28.1537153
40.05;0.000847416;0.046923635;78.39369978;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;1347.356496;29.16263911
40.06;0.000988652;0.053851588;78.00477856;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;1412.398832;29.3550866
40.07;0.00211854;0.105095695;75.92432175;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;1803.612298;30.0958669
40.08;0.004943261;0.215251598;73.29421251;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;2413.295807;30.43228105
40.09;0.009886522;0.378172958;70.89107807;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;3097.507838;30.26910032
40.1;0.028247207;0.850702782;66.83601107;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;4568.005236;29.2396299
40.11;0.049432612;1.281775416;64.48759808;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;5623.149979;28.33026588
40.12;0.098865223;2.083019585;61.42643725;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;7247.721875;26.91191586
40.13;0.141236033;2.648442947;59.79675718;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;8235.783123;26.07923759
40.14;0.247163058;3.808994414;57.18346716;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;10010.44294;24.66719709
40.15;0.282472066;4.143959703;56.55211657;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;10475.68755;24.31545614
40.16;1.41236033;10.63901199;48.88046501;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;17350.06622;19.88960351
40.17;2.824720659;15.32919835;45.64908313;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;20966.39806;18.00870494
40.18;7.061801648;23.95538692;41.56849537;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;26188.34038;15.66028404
40.19;14.1236033;32.70026923;38.68114435;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;30343.74011;14.02229621
40.2;70.61801648;62.00842778;32.80918892;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;40028.63793;10.73998811
40.21;141.236033;79.01584213;30.67026242;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;43983.12307;9.548922294
40.22;706.1801648;129.4110829;26.59426211;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;52171.75598;7.245912926
40.23;1412.36033;155.7285104;25.19179564;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;55189.42916;6.428965864
40.24;3530.900824;194.4244496;23.62239426;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;58686.49524;5.486016847
40.25;7061.801648;226.3283092;22.6256483;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;60971.50659;4.863878539
40.26;35309.00824;307.2126204;20.83233654;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;65197.81175;3.670946125
40.27;70618.01648;344.0982411;20.24368417;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;66613.02594;3.247841357
40.28;353090.0824;431.7530875;19.19890726;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;69148.13796;2.431793281
40.29;706180.1648;469.5124078;18.8596246;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;69974.56944;2.140212409
40.3;1765450.412;518.6781697;18.49054571;0.0401;0.4547;0.3354;0.0014;0.0684;0.054843266;0.123243266;0.445000103;70872.6854;1.800361224
41.01;3.01059E-05;0.002070542;84.53535346;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;373.8720218;19.3929815
41.02;0.000150529;0.009569092;82.07538571;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;503.2654706;23.80563263
41.03;0.000301059;0.018272122;80.7417679;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;592.350902;25.83792507
41.04;0.001505294;0.078074504;76.89002144;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;945.5993616;30.29571907
41.05;0.001806352;0.091539753;76.38153042;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;1004.915223;30.72910527
41.06;0.003010587;0.141993462;74.87456951;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;1201.271314;31.80828527
41.07;0.007526468;0.303744154;71.86351157;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;1699.459058;33.0991871
41.08;0.009031761;0.351802206;71.2172969;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;1827.366054;33.23790882
41.09;0.018063523;0.606263058;68.62181115;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;2427.811552;33.36450289
41.1;0.020070581;0.657224435;68.20860807;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;2537.300092;33.32679391
41.11;0.090317613;1.957918046;61.83421622;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;4811.023824;31.24124193
41.12;0.100352903;2.10435237;61.35886342;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;5030.568522;31.0000127
41.13;0.180635226;3.113555421;58.65513083;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;6431.83584;29.48422721
41.14;0.200705807;3.333685094;58.16254653;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;6716.463851;29.18652038
41.15;0.451588065;5.531241498;54.31855661;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;9275.014871;26.71632472
41.16;1.003529033;8.806688;50.50208773;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;12455.17986;24.12926431
41.17;2.007058066;12.84178994;47.23035983;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;15731.08427;21.89695736
41.18;5.017645166;20.37775463;43.05920316;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;20680.45059;19.10376177
41.19;18.0635226;36.32621195;37.70479127;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;28319.45821;15.66215659
41.2;90.31761299;67.72732908;32.02265781;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;37922.04673;12.18363296
41.21;180.635226;85.72862762;29.96796122;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;41726.63296;10.95403468
41.22;903.1761299;138.4464406;26.07378176;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;49304.82592;8.618613446
41.23;1806.35226;165.6995933;24.74003448;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;51974.98969;7.801145712
41.24;4515.880649;205.5085864;23.25103296;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;54971.21008;6.862654888
41.25;8028.232266;232.4528098;22.45743311;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;56564.4411;6.345178187
41.26;40141.16133;313.9691247;20.71605884;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;60011.06128;5.138611347
41.27;80282.32266;351.0101337;20.14492327;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;61112.98701;4.709702292
41.28;401411.6133;438.7611057;19.13175259;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;63005.13008;3.877700576
41.29;802823.2266;476.4580937;18.80286593;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;63594.89109;3.577872658
41.3;2007058.066;525.4602022;18.44516417;0.0401;0.4547;0.3354;0.0014;0.0707;0.052476172;0.123176172;0.42602535;64217.32095;3.225797046
42.01;7.45023E-06;0.000544072;86.07974501;0.0401;0.4547;0.3354;0.0014;0.0684;0.047039678;0.115439678;0.407482754;380.4858578;19.31211504
42.02;3.72511E-05;0.002538847;84.25560386;0.0401;0.4547;0.3354;0.0014;0.0684;0.047039678;0.115439678;0.407482754;500.0046127;23.9680767
42.03;7.45023E-05;0.004919465;83.25222284;0.0401;0.4547;0.3354;0.0014;0.0684;0.047039678;0.115439678;0.407482754;580.0339038;26.17655368
42.04;0.000372511;0.022239927;80.29476016;0.0401;0.4547;0.3354;0.0014;0.0684;0.047039678;0.115439678;0.407482754;886.3733896;31.32724472
42.05;0.000745023;0.041799527;78.71059495;0.0401;0.4547;0.3354;0.0014;0.0684;0.047039678;0.115439678;0.407482754;1101.11587;33.29651648
42.06;0.001490045;0.077381062;76.91796737;0.0401;0.4547;0.3354;0.0014;0.0684;0.047039678;0.115439678;0.407482754;1394.225282;34.91794
42.07;0.001862556;0.09400905;76.29456963;0.0401;0.4547;0.3354;0.0014;0.0684;0.047039678;0.115439678;0.407482754;1509.837821;35.34225939
42.08;0.007450225;0.301249413;71.8991422;0.0401;0.4547;0.3354;0.0014;0.0684;0.047039678;0.115439678;0.407482754;2555.86324;36.61903749
42.09;0.01490045;0.522412107;69.36426343;0.0401;0.4547;0.3354;0.0014;0.0684;0.047039678;0.115439678;0.407482754;3369.252928;36.28562413
42.1;0.018625563;0.620696269;68.50214034;0.0401;0.4547;0.3354;0.0014;0.0684;0.047039678;0.115439678;0.407482754;3685.234273;36.04163047
42.11;0.07450225;1.713629315;62.69433423;0.0401;0.4547;0.3354;0.0014;0.0684;0.047039678;0.115439678;0.407482754;6393.142149;33.26503738
42.12;0.093127813;1.999538662;61.69630127;0.0401;0.4547;0.3354;0.0014;0.0684;0.047039678;0.115439678;0.407482754;6967.416943;32.6574452
42.13;0.1490045;2.744092581;59.54943172;0.0401;0.4547;0.3354;0.0014;0.0684;0.047039678;0.115439678;0.407482754;8318.019009;31.28084636
42.14;0.186255625;3.176219569;58.51209488;0.0401;0.4547;0.3354;0.0014;0.0684;0.047039678;0.115439678;0.407482754;9028.219605;30.59154266
42.15;0.37251125;4.920103039;55.23722588;0.0401;0.4547;0.3354;0.0014;0.0684;0.047039678;0.115439678;0.407482754;11522.64617;28.36276019
42.16;0.931278125;8.443417806;50.85821696;0.0401;0.4547;0.3354;0.0014;0.0684;0.047039678;0.115439678;0.407482754;15467.1147;25.36562
42.17;1.862556251;12.34454136;47.57940222;0.0401;0.4547;0.3354;0.0014;0.0684;0.047039678;0.115439678;0.407482754;18877.32677;23.17026227
